trigger_tag,trigger_canonical,safety_bin,safety_class,slot,related_tag,related_canonical,support,confidence,lift,pmi,score,related_group,related_subgroup
cat lingerie,cat_lingerie,suggestive,suggestive,scene,on bed,on_bed,91,0.301325,1.612451,0.689256,0.973842,场景,室内
cat lingerie,cat_lingerie,suggestive,suggestive,pose_action,sweat,sweat,230,0.761589,1.339402,0.421589,2.427992,表情动作,其他表情
cat lingerie,cat_lingerie,suggestive,suggestive,pose_action,sex,sex,182,0.602649,1.649133,0.721708,2.269256,NSFW,R18词
cat lingerie,cat_lingerie,suggestive,suggestive,pose_action,vaginal,vaginal,160,0.529801,1.733159,0.793404,2.048065,人物,性器官
cat lingerie,cat_lingerie,suggestive,suggestive,pose_action,spread legs,spread_legs,137,0.453642,1.506586,0.591283,1.481255,表情动作,腿部动作
cat lingerie,cat_lingerie,suggestive,suggestive,pose_action,lying,lying,95,0.31457,1.310225,0.389815,0.833047,表情动作,基础动作
cat lingerie,cat_lingerie,suggestive,suggestive,pose_action,on back,on_back,82,0.271523,1.517185,0.601397,0.808984,表情动作,基础动作
cat lingerie,cat_lingerie,suggestive,suggestive,expression,open mouth,open_mouth,172,0.569536,1.331932,0.413521,1.714454,人物,嘴巴
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,cat cutout,cat_cutout,294,0.97351,644.834284,9.332785,1558.6303,服饰,衣服花纹
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,frilled bra,frilled_bra,167,0.55298,567.269706,9.147891,705.16421,服饰,上半身服装
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,cleavage cutout,cleavage_cutout,268,0.887417,320.429699,8.323864,694.975947,服饰,上衣
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,clothing cutout,clothing_cutout,294,0.97351,145.219951,7.182096,351.011447,服饰,上衣
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,meme attire,meme_attire,252,0.834437,167.590322,7.388795,338.183909,服饰,风格
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,paw gloves,paw_gloves,165,0.546358,81.258611,6.344449,99.582502,服饰,手套
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,neck bell,neck_bell,177,0.586093,46.212614,5.530215,61.532549,服饰,领口
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,jingle bell,jingle_bell,168,0.556291,45.606547,5.511169,57.094346,服饰,其他装饰物
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,bra,bra,297,0.983444,20.283235,4.342216,49.611993,服饰,上半身服装
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,frills,frills,243,0.804636,19.947767,4.318155,38.571735,服饰,衣服装饰
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,bell,bell,180,0.596026,25.536205,4.674472,34.683211,服饰,小装饰
cat lingerie,cat_lingerie,suggestive,suggestive,clothing,black bra,black_bra,143,0.47351,29.471205,4.881234,30.487169,服饰,上半身服装
cat lingerie,cat_lingerie,suggestive,suggestive,body_detail,animal hands,animal_hands,166,0.549669,81.087914,6.341415,100.085874,人物,对象
cat lingerie,cat_lingerie,suggestive,suggestive,body_detail,cat tail,cat_tail,151,0.5,28.528095,4.834311,31.478269,人物,翅膀
cat lingerie,cat_lingerie,suggestive,suggestive,body_detail,tail,tail,169,0.559603,7.965726,2.993806,10.042411,人物,翅膀
cat lingerie,cat_lingerie,suggestive,suggestive,body_detail,cat girl,cat_girl,81,0.268212,19.066398,4.25296,10.018215,人物,二次元角色
cat lingerie,cat_lingerie,suggestive,suggestive,body_detail,penis,penis,222,0.735099,1.744928,0.803167,3.0342,NSFW,R18词
cat lingerie,cat_lingerie,suggestive,suggestive,body_detail,navel,navel,226,0.748344,1.536941,0.620062,2.729231,人物,腹部
cat lingerie,cat_lingerie,suggestive,suggestive,body_detail,bare shoulders,bare_shoulders,153,0.506623,2.144671,1.100756,2.403627,人物,肩部
cat lingerie,cat_lingerie,suggestive,suggestive,body_detail,loli,loli,120,0.397351,2.562071,1.357311,2.152082,人物,年龄
cat lingerie,cat_lingerie,suggestive,suggestive,body_detail,small breasts,small_breasts,159,0.52649,1.828669,0.870794,2.144956,人物,胸部
cat lingerie,cat_lingerie,suggestive,suggestive,body_detail,ahoge,ahoge,89,0.294702,2.262942,1.178199,1.330876,人物,头发
cat lingerie,cat_lingerie,suggestive,suggestive,body_detail,stomach,stomach,106,0.350993,1.819633,0.863648,1.318526,人物,腹部
guided breast grab,guided_breast_grab,suggestive,suggestive,camera,pov hands,pov_hands,132,0.559322,68.098734,6.089556,81.978774,镜头,特写镜头
guided breast grab,guided_breast_grab,suggestive,suggestive,camera,pov,pov,215,0.911017,5.38738,2.429584,11.5445,镜头,镜头角度
guided breast grab,guided_breast_grab,suggestive,suggestive,camera,upper body,upper_body,104,0.440678,5.805636,2.537454,5.262418,镜头,镜头
guided breast grab,guided_breast_grab,suggestive,suggestive,camera,looking at viewer,looking_at_viewer,185,0.783898,1.242278,0.312988,2.23008,镜头,主角动作
guided breast grab,guided_breast_grab,suggestive,suggestive,pose_action,guiding hand,guiding_hand,234,0.991525,723.882315,9.499611,1713.543602,表情动作,手部动作
guided breast grab,guided_breast_grab,suggestive,suggestive,pose_action,grabbing,grabbing,236,1,15.780925,3.98011,37.731167,表情动作,手部动作(抓着某物)
guided breast grab,guided_breast_grab,suggestive,suggestive,expression,smile,smile,115,0.487288,2.081455,1.057593,2.12683,表情动作,笑
guided breast grab,guided_breast_grab,suggestive,suggestive,expression,closed mouth,closed_mouth,89,0.377119,1.43166,0.517688,1.077454,人物,嘴巴
guided breast grab,guided_breast_grab,suggestive,suggestive,body_detail,breast grab,breast_grab,236,1,16.650491,4.057493,39.810244,NSFW,R18词
guided breast grab,guided_breast_grab,suggestive,suggestive,body_detail,collarbone,collarbone,162,0.686441,2.240705,1.163953,3.438492,人物,肩部
guided breast grab,guided_breast_grab,suggestive,suggestive,body_detail,large breasts,large_breasts,154,0.652542,1.689235,0.75637,2.441416,人物,胸部
guided breast grab,guided_breast_grab,suggestive,suggestive,body_detail,medium breasts,medium_breasts,91,0.385593,1.303154,0.382008,1.007146,人物,胸部
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,scene,water,water,149,0.473016,6.452207,2.689793,6.718656,环境,水
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,scene,outdoors,outdoors,121,0.384127,3.569654,1.835784,2.903204,环境,大自然
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,scene,day,day,100,0.31746,3.441789,1.783159,2.23049,环境,天气
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,camera,cowboy shot,cowboy_shot,93,0.295238,4.832594,2.272798,2.871848,镜头,镜头
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,camera,looking at viewer,looking_at_viewer,252,0.8,1.267795,0.342321,2.452728,镜头,主角动作
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,pose_action,clothing aside,clothing_aside,107,0.339683,7.865465,2.975532,5.525699,表情动作,基础动作
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,pose_action,clothed sex,clothed_sex,88,0.279365,3.406725,1.768385,1.895089,NSFW,R18词
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,pose_action,standing,standing,95,0.301587,2.347349,1.231032,1.430862,表情动作,基础动作
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,expression,closed mouth,closed_mouth,106,0.336508,1.277489,0.353311,0.88748,人物,嘴巴
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,competition swimsuit,competition_swimsuit,227,0.720635,360.387722,8.493406,616.74109,服饰,泳装
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,highleg,highleg,279,0.885714,100.383796,6.649383,218.801779,服饰,上衣
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,wet swimsuit,wet_swimsuit,102,0.32381,305.540252,8.255219,202.743163,服饰,泳装
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,one-piece swimsuit,one-piece_swimsuit,314,0.996825,59.047662,5.883808,147.771205,服饰,泳装
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,black one-piece swimsuit,black_one-piece_swimsuit,107,0.339683,133.759361,7.063496,93.969513,服饰,上半身服装
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,white one-piece swimsuit,white_one-piece_swimsuit,89,0.28254,89.006229,6.475834,50.185818,服饰,上半身服装
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,swimsuit,swimsuit,314,0.996825,17.990252,4.169144,45.021956,服饰,泳装
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,swimsuit aside,swimsuit_aside,98,0.311111,68.843314,6.105245,43.551707,服饰,泳装
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,one-piece swimsuit pull,one-piece_swimsuit_pull,93,0.295238,71.760794,6.165124,42.645016,表情动作,手部拿着某物
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,blue one-piece swimsuit,blue_one-piece_swimsuit,113,0.35873,50.252116,5.651112,37.674614,服饰,上半身服装
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,clothes pull,clothes_pull,102,0.32381,7.459066,2.898995,4.949511,表情动作,手部动作
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,clothing,wet clothes,wet_clothes,95,0.301587,7.833947,2.969739,4.7753,服饰,上半身服装
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,covered navel,covered_navel,246,0.780952,30.452424,4.928485,57.272505,人物,腰部
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,wet,wet,236,0.749206,6.342382,2.665025,11.361133,人物,皮肤
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,groin,groin,94,0.298413,17.608902,4.138233,10.598945,人物,腹部
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,bare arms,bare_arms,97,0.307937,15.642283,3.967379,9.775197,人物,皮肤
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,bare shoulders,bare_shoulders,270,0.857143,3.628518,1.859381,7.611049,人物,肩部
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,covered nipples,covered_nipples,106,0.336508,9.77701,3.289393,6.792152,NSFW,R18词
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,thighs,thighs,244,0.774603,2.509529,1.327416,4.674729,人物,腿部
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,collarbone,collarbone,221,0.701587,2.290148,1.195441,3.797706,人物,肩部
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,breasts out,breasts_out,106,0.336508,3.679405,1.879472,2.556106,NSFW,R18词
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,sidelocks,sidelocks,109,0.346032,2.764702,1.467124,1.985623,人物,头发发型
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,large breasts,large_breasts,156,0.495238,1.282022,0.358421,1.40956,人物,胸部
highleg swimsuit,highleg_swimsuit,suggestive,suggestive,body_detail,medium breasts,medium_breasts,132,0.419048,1.416217,0.502042,1.277302,人物,胸部
naked cape,naked_cape,nsfw,nudity_nsfw,scene,halloween,halloween,110,0.342679,182.311676,7.510263,129.895613,环境,氛围
naked cape,naked_cape,nsfw,nudity_nsfw,scene,full moon,full_moon,143,0.445483,89.471834,6.483362,87.077801,环境,天空
naked cape,naked_cape,nsfw,nudity_nsfw,scene,moon,moon,160,0.498442,69.921397,6.127662,77.73513,环境,天空
naked cape,naked_cape,nsfw,nudity_nsfw,scene,night,night,173,0.538941,13.60025,3.765561,16.583155,环境,天气
naked cape,naked_cape,nsfw,nudity_nsfw,scene,outdoors,outdoors,241,0.750779,6.976914,2.802589,12.569776,环境,大自然
naked cape,naked_cape,nsfw,nudity_nsfw,scene,sky,sky,181,0.563863,7.201339,2.848265,9.262292,环境,天空
naked cape,naked_cape,nsfw,nudity_nsfw,camera,looking at viewer,looking_at_viewer,286,0.890966,1.411952,0.497691,3.108887,镜头,主角动作
naked cape,naked_cape,nsfw,nudity_nsfw,pose_action,grin,grin,155,0.482866,16.74329,4.065511,17.927839,表情动作,笑
naked cape,naked_cape,nsfw,nudity_nsfw,pose_action,standing,standing,121,0.376947,2.933898,1.552819,2.341541,表情动作,基础动作
naked cape,naked_cape,nsfw,nudity_nsfw,expression,smile,smile,196,0.610592,2.608148,1.383026,3.684866,表情动作,笑
naked cape,naked_cape,nsfw,nudity_nsfw,clothing,cape,cape,312,0.971963,205.09539,7.680151,499.92866,服饰,外套
naked cape,naked_cape,nsfw,nudity_nsfw,clothing,black cape,black_cape,155,0.482866,364.498266,8.509768,390.28568,服饰,上半身服装
naked cape,naked_cape,nsfw,nudity_nsfw,clothing,cloak,cloak,112,0.34891,335.555476,8.390407,244.267975,服饰,休闲装
naked cape,naked_cape,nsfw,nudity_nsfw,clothing,witch hat,witch_hat,167,0.520249,79.808385,6.318468,93.336412,服饰,帽子
naked cape,naked_cape,nsfw,nudity_nsfw,clothing,hat,hat,195,0.607477,9.507043,3.248997,13.351087,服饰,帽子
naked cape,naked_cape,nsfw,nudity_nsfw,body_detail,teeth,teeth,161,0.501558,5.138333,2.3613,5.754811,人物,牙齿
naked cape,naked_cape,nsfw,nudity_nsfw,body_detail,eyelashes,eyelashes,112,0.34891,7.065041,2.820698,5.143004,人物,面部
naked cape,naked_cape,nsfw,nudity_nsfw,body_detail,navel,navel,297,0.925234,1.900234,0.926177,4.372789,人物,腹部
naked cape,naked_cape,nsfw,nudity_nsfw,body_detail,flat chest,flat_chest,109,0.339564,5.82456,2.542149,4.105038,人物,胸部
naked cape,naked_cape,nsfw,nudity_nsfw,body_detail,pussy,pussy,280,0.872274,1.646556,0.719452,3.536615,人物,性器官
naked cape,naked_cape,nsfw,nudity_nsfw,body_detail,loli,loli,159,0.495327,3.193809,1.675278,3.524473,人物,年龄
naked cape,naked_cape,nsfw,nudity_nsfw,body_detail,nipples,nipples,293,0.912773,1.249274,0.32109,2.829596,NSFW,R18词
naked cape,naked_cape,nsfw,nudity_nsfw,body_detail,stomach,stomach,120,0.373832,1.938033,0.954593,1.531548,人物,腹部
naked cape,naked_cape,nsfw,nudity_nsfw,body_detail,twintails,twintails,83,0.258567,1.609068,0.686225,0.818991,人物,头发
naked cape,naked_cape,nsfw,nudity_nsfw,prop,tree,tree,143,0.445483,17.95928,4.166658,17.478736,物品,植物
orc,orc,nsfw,review_context,scene,outdoors,outdoors,94,0.284848,2.647069,1.404396,1.520871,环境,大自然
orc,orc,nsfw,review_context,pose_action,sex,sex,249,0.754545,2.064794,1.045998,3.759875,NSFW,R18词
orc,orc,nsfw,review_context,pose_action,group sex,group_sex,87,0.263636,6.920939,2.790968,3.625086,NSFW,R18词
orc,orc,nsfw,review_context,pose_action,vaginal,vaginal,197,0.59697,1.952889,0.96561,2.699995,人物,性器官
orc,orc,nsfw,review_context,pose_action,sweat,sweat,240,0.727273,1.279049,0.355072,2.230606,表情动作,其他表情
orc,orc,nsfw,review_context,pose_action,overflow,overflow,92,0.278788,3.967026,1.988058,2.221429,表情动作,性爱动作
orc,orc,nsfw,review_context,pose_action,tongue out,tongue_out,124,0.375758,2.69848,1.432147,2.15683,表情动作,其他动作
orc,orc,nsfw,review_context,pose_action,tongue,tongue,137,0.415152,2.393616,1.259191,2.153692,表情动作,其他动作
orc,orc,nsfw,review_context,pose_action,sex from behind,sex_from_behind,106,0.321212,2.240488,1.163813,1.485732,NSFW,R18词
orc,orc,nsfw,review_context,pose_action,spread legs,spread_legs,139,0.421212,1.398882,0.484274,1.280498,表情动作,腿部动作
orc,orc,nsfw,review_context,pose_action,straddling,straddling,82,0.248485,2.155443,1.107984,1.051795,表情动作,腿部动作
orc,orc,nsfw,review_context,expression,saliva,saliva,93,0.281818,2.078864,1.055795,1.179244,人物,嘴巴
orc,orc,nsfw,review_context,body_detail,goblin,goblin,211,0.639394,408.638097,8.67468,612.544507,人物,身份（职业）
orc,orc,nsfw,review_context,body_detail,green skin,green_skin,298,0.90303,263.709896,8.042808,592.618559,人物,皮肤
orc,orc,nsfw,review_context,body_detail,colored skin,colored_skin,295,0.893939,135.164582,7.078573,300.175328,人物,皮肤
orc,orc,nsfw,review_context,body_detail,monster,monster,83,0.251515,79.483159,6.312577,39.352373,人物,二次元角色
orc,orc,nsfw,review_context,body_detail,multiple boys,multiple_boys,170,0.515152,10.131786,3.340817,11.77118,人物,对象
orc,orc,nsfw,review_context,body_detail,elf,elf,94,0.284848,15.697192,3.972435,9.018804,人物,二次元角色
orc,orc,nsfw,review_context,body_detail,teeth,teeth,167,0.506061,5.184465,2.374195,5.897903,人物,牙齿
orc,orc,nsfw,review_context,body_detail,3boys,3boys,81,0.245455,11.108706,3.473619,5.341684,人物,对象
orc,orc,nsfw,review_context,body_detail,penis,penis,254,0.769697,1.827053,0.869519,3.405446,NSFW,R18词
orc,orc,nsfw,review_context,body_detail,clenched teeth,clenched_teeth,88,0.266667,6.260267,2.646224,3.324162,人物,牙齿
orc,orc,nsfw,review_context,body_detail,cum in pussy,cum_in_pussy,162,0.490909,2.836539,1.504131,3.112934,NSFW,R18词
orc,orc,nsfw,review_context,body_detail,nipples,nipples,293,0.887879,1.215203,0.281197,2.677359,NSFW,R18词
untied bikini,untied_bikini,suggestive,suggestive,scene,water,water,122,0.458647,6.256203,2.645287,6.084745,环境,水
untied bikini,untied_bikini,suggestive,suggestive,scene,outdoors,outdoors,123,0.462406,4.297094,2.103361,4.220097,环境,大自然
untied bikini,untied_bikini,suggestive,suggestive,scene,day,day,98,0.368421,3.994286,1.997938,2.992344,环境,天气
untied bikini,untied_bikini,suggestive,suggestive,camera,from behind,from_behind,87,0.327068,3.334503,1.737472,2.16679,镜头,镜头角度
untied bikini,untied_bikini,suggestive,suggestive,camera,looking at viewer,looking_at_viewer,195,0.733083,1.161748,0.216297,1.968822,镜头,主角动作
untied bikini,untied_bikini,suggestive,suggestive,pose_action,lying,lying,91,0.342105,1.424915,0.510876,0.977048,表情动作,基础动作
untied bikini,untied_bikini,suggestive,suggestive,expression,closed mouth,closed_mouth,96,0.360902,1.370097,0.454278,1.001455,人物,嘴巴
untied bikini,untied_bikini,suggestive,suggestive,clothing,untied,untied,242,0.909774,604.619164,9.239883,1320.931333,服饰,上衣
untied bikini,untied_bikini,suggestive,suggestive,clothing,bikini,bikini,261,0.981203,25.788841,4.688675,61.56407,服饰,泳装
untied bikini,untied_bikini,suggestive,suggestive,clothing,swimsuit,swimsuit,265,0.996241,17.979698,4.168297,43.693584,服饰,泳装
untied bikini,untied_bikini,suggestive,suggestive,clothing,string bikini,string_bikini,95,0.357143,50.848754,5.668141,36.705342,服饰,泳装
untied bikini,untied_bikini,suggestive,suggestive,clothing,side-tie bikini bottom,side-tie_bikini_bottom,90,0.338346,53.3352,5.737016,36.091489,服饰,上半身服装
untied bikini,untied_bikini,suggestive,suggestive,clothing,black bikini,black_bikini,102,0.383459,41.373616,5.370639,32.510989,服饰,上半身服装
untied bikini,untied_bikini,suggestive,suggestive,clothing,white bikini,white_bikini,97,0.364662,26.098945,4.70592,19.314223,服饰,上半身服装
untied bikini,untied_bikini,suggestive,suggestive,body_detail,wet,wet,165,0.620301,5.251136,2.39263,7.306211,人物,皮肤
untied bikini,untied_bikini,suggestive,suggestive,body_detail,bare shoulders,bare_shoulders,150,0.56391,2.387183,1.255309,2.967089,人物,肩部
untied bikini,untied_bikini,suggestive,suggestive,body_detail,large breasts,large_breasts,174,0.654135,1.693358,0.759887,2.508706,人物,胸部
untied bikini,untied_bikini,suggestive,suggestive,body_detail,ass,ass,128,0.481203,1.951454,0.964549,2.009444,NSFW,R18词
untied bikini,untied_bikini,suggestive,suggestive,body_detail,thighs,thighs,129,0.484962,1.571162,0.651832,1.63288,人物,腿部
untied bikini,untied_bikini,suggestive,suggestive,body_detail,stomach,stomach,87,0.327068,1.695597,0.761793,1.101814,人物,腹部
untied bikini,untied_bikini,suggestive,suggestive,body_detail,medium breasts,medium_breasts,97,0.364662,1.232413,0.301486,0.912033,人物,胸部
untied bikini,untied_bikini,suggestive,suggestive,body_detail,collarbone,collarbone,97,0.364662,1.190342,0.251376,0.880899,人物,肩部
cleavage cutout,cleavage_cutout,suggestive,suggestive,pose_action,spread legs,spread_legs,195,0.351986,1.168974,0.225243,0.951199,表情动作,腿部动作
cleavage cutout,cleavage_cutout,suggestive,suggestive,pose_action,sitting,sitting,119,0.214801,1.313785,0.39373,0.595615,表情动作,腿部动作
cleavage cutout,cleavage_cutout,suggestive,suggestive,pose_action,tongue out,tongue_out,99,0.1787,1.283326,0.359888,0.467245,表情动作,其他动作
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,cat cutout,cat_cutout,269,0.48556,321.625332,8.329237,381.925745,服饰,衣服花纹
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,cat lingerie,cat_lingerie,268,0.483755,320.429699,8.323864,378.849704,服饰,上半身服装
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,clothing cutout,clothing_cutout,527,0.951264,141.901422,7.148745,368.50735,服饰,上衣
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,frilled bra,frilled_bra,159,0.287004,294.420078,8.201732,188.255592,服饰,上半身服装
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,meme attire,meme_attire,258,0.465704,93.533089,6.547405,105.76647,服饰,风格
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,paw gloves,paw_gloves,158,0.285199,42.416977,5.40657,26.920146,服饰,手套
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,neck bell,neck_bell,160,0.288809,22.77217,4.5092,14.669217,服饰,领口
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,bra,bra,291,0.525271,10.833554,3.437435,14.104404,服饰,上半身服装
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,jingle bell,jingle_bell,153,0.276173,22.641569,4.500902,13.832801,服饰,其他装饰物
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,frills,frills,262,0.472924,11.724288,3.551428,13.498953,服饰,衣服装饰
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,bell,bell,170,0.306859,13.1471,3.716673,9.098465,服饰,小装饰
cleavage cutout,cleavage_cutout,suggestive,suggestive,clothing,black bra,black_bra,134,0.241877,15.054413,3.912115,7.859289,服饰,上半身服装
cleavage cutout,cleavage_cutout,suggestive,suggestive,body_detail,animal hands,animal_hands,159,0.287004,42.33917,5.403921,27.072154,人物,对象
cleavage cutout,cleavage_cutout,suggestive,suggestive,body_detail,cleavage,cleavage,260,0.469314,7.224403,2.852878,8.243573,人物,胸部
cleavage cutout,cleavage_cutout,suggestive,suggestive,body_detail,cat tail,cat_tail,135,0.243682,13.903584,3.797385,7.322839,人物,翅膀
cleavage cutout,cleavage_cutout,suggestive,suggestive,body_detail,tail,tail,182,0.32852,4.676353,2.225384,3.507778,人物,翅膀
cleavage cutout,cleavage_cutout,suggestive,suggestive,body_detail,bare shoulders,bare_shoulders,311,0.561372,2.376439,1.248802,3.343843,人物,肩部
cleavage cutout,cleavage_cutout,suggestive,suggestive,body_detail,penis,penis,287,0.518051,1.229712,0.298321,1.575277,NSFW,R18词
cleavage cutout,cleavage_cutout,suggestive,suggestive,body_detail,small breasts,small_breasts,210,0.379061,1.316602,0.396819,1.16904,人物,胸部
cleavage cutout,cleavage_cutout,suggestive,suggestive,body_detail,ahoge,ahoge,145,0.261733,2.00978,1.007038,1.15217,人物,头发
cleavage cutout,cleavage_cutout,suggestive,suggestive,body_detail,loli,loli,138,0.249097,1.60615,0.683607,0.868296,人物,年龄
inflation,inflation,review,review_context,pose_action,tentacle sex,tentacle_sex,101,0.431624,59.057195,5.884041,52.136303,NSFW,R18词
inflation,inflation,review,review_context,pose_action,restrained,restrained,106,0.452991,18.981139,4.246495,17.750816,表情动作,其他表情
inflation,inflation,review,review_context,pose_action,overflow,overflow,143,0.611111,8.695836,3.120325,11.609716,表情动作,性爱动作
inflation,inflation,review,review_context,pose_action,vaginal,vaginal,185,0.790598,2.586314,1.370897,4.682514,人物,性器官
inflation,inflation,review,review_context,pose_action,tongue,tongue,104,0.444444,2.562508,1.357557,2.342594,表情动作,其他动作
inflation,inflation,review,review_context,pose_action,spread legs,spread_legs,128,0.547009,1.816663,0.861291,2.126462,表情动作,腿部动作
inflation,inflation,review,review_context,pose_action,tongue out,tongue_out,84,0.358974,2.577953,1.366226,1.82597,表情动作,其他动作
inflation,inflation,review,review_context,pose_action,sex,sex,113,0.482906,1.32146,0.402132,1.333654,NSFW,R18词
inflation,inflation,review,review_context,expression,open mouth,open_mouth,171,0.730769,1.708995,0.773149,2.819573,人物,嘴巴
inflation,inflation,review,review_context,body_detail,big belly,big_belly,162,0.692308,438.254869,8.775626,678.275464,人物,腹部
inflation,inflation,review,review_context,body_detail,pregnant,pregnant,176,0.752137,358.230199,8.484743,611.493253,人物,腹部
inflation,inflation,review,review_context,body_detail,cum in pussy,cum_in_pussy,203,0.867521,5.012655,2.325575,10.125157,NSFW,R18词
inflation,inflation,review,review_context,body_detail,loli,loli,125,0.534188,3.44438,1.784244,3.9197,人物,年龄
inflation,inflation,review,review_context,body_detail,navel,navel,198,0.846154,1.737821,0.79728,3.408629,人物,腹部
inflation,inflation,review,review_context,body_detail,pussy,pussy,186,0.794872,1.500447,0.585392,2.733889,人物,性器官
inflation,inflation,review,review_context,body_detail,nipples,nipples,207,0.884615,1.210736,0.275885,2.502432,NSFW,R18词
inflation,inflation,review,review_context,body_detail,small breasts,small_breasts,131,0.559829,1.944466,0.959374,2.339573,人物,胸部
inflation,inflation,review,review_context,body_detail,penis,penis,125,0.534188,1.268018,0.342576,1.443003,NSFW,R18词
inflation,inflation,review,review_context,prop,tentacles,tentacles,102,0.435897,44.969823,5.490885,40.169244,物品,其他物品
competition swimsuit,competition_swimsuit,suggestive,suggestive,scene,pool,pool,89,0.2225,28.567829,4.836319,12.68494,场景,室外
competition swimsuit,competition_swimsuit,suggestive,suggestive,scene,water,water,144,0.36,4.910606,2.295901,3.867139,环境,水
competition swimsuit,competition_swimsuit,suggestive,suggestive,scene,outdoors,outdoors,115,0.2875,2.671709,1.417763,1.610671,环境,大自然
competition swimsuit,competition_swimsuit,suggestive,suggestive,scene,day,day,95,0.2375,2.574888,1.36451,1.23603,环境,天气
competition swimsuit,competition_swimsuit,suggestive,suggestive,camera,cowboy shot,cowboy_shot,82,0.205,3.355535,1.746543,1.35086,镜头,镜头
competition swimsuit,competition_swimsuit,suggestive,suggestive,pose_action,clothing aside,clothing_aside,159,0.3975,9.204248,3.2023,8.151144,表情动作,基础动作
competition swimsuit,competition_swimsuit,suggestive,suggestive,pose_action,clothed sex,clothed_sex,130,0.325,3.963221,1.986673,2.764313,NSFW,R18词
competition swimsuit,competition_swimsuit,suggestive,suggestive,pose_action,standing,standing,102,0.255,1.984746,0.988954,1.03713,表情动作,基础动作
competition swimsuit,competition_swimsuit,suggestive,suggestive,clothing,highleg swimsuit,highleg_swimsuit,227,0.5675,360.387722,8.493406,485.683609,服饰,泳装
competition swimsuit,competition_swimsuit,suggestive,suggestive,clothing,one-piece swimsuit,one-piece_swimsuit,399,0.9975,59.087623,5.884784,153.934721,服饰,泳装
competition swimsuit,competition_swimsuit,suggestive,suggestive,clothing,wet swimsuit,wet_swimsuit,85,0.2125,200.51079,7.647536,84.267921,服饰,泳装
competition swimsuit,competition_swimsuit,suggestive,suggestive,clothing,highleg,highleg,221,0.5525,62.618441,5.968516,81.773147,服饰,上衣
